,source,title,address_line,city,postal_code,ph_no,state_name,state_code,country
0,3 Safeway Locations in ,Kirkland,10020 NE 137th St,Kirkland,98034,(425) 821-9224,Washington,WA,United States
0,3 Safeway Locations in ,Lacey,1243 Marvin Rd NE,Lacey,98516,(360) 438-3914,Washington,WA,United States
0,1 Safeway Location in ,Lake Stevens,717 SR 9 NE,Lake Stevens,98258,(425) 249-4000,Washington,WA,United States
0,1 Safeway Location in ,Lakewood,10223 Gravelly Lake Dr SW,Lakewood,98499,(253) 581-2072,Washington,WA,United States
0,1 Safeway Location in ,Leavenworth,116 Riverbend Dr,Leavenworth,98826,(509) 548-5435,Washington,WA,United States
0,1 Safeway Location in ,Liberty Lake,1304 N Liberty Lake Rd,Liberty Lake,99019,(509) 924-2374,Washington,WA,United States
0,2 Safeway Locations in ,Longview,1227 15th Ave,Longview,98632,(360) 575-6600,Washington,WA,United States
0,1 Safeway Location in ,Lynden,8071 Guide Meridian Rd #101,Lynden,98264,(360) 318-0688,Washington,WA,United States
0,3 Safeway Locations in ,Lynnwood,12811 Beverly Park Rd,Lynnwood,98087,(425) 347-3060,Washington,WA,United States
0,1 Safeway Location in ,Maple Valley,26916 Maple Valley Rd,Maple Valley,98038,(425) 432-2020,Washington,WA,United States
0,1 Safeway Location in ,Marysville,1258 State St,Marysville,98270,(360) 658-8483,Washington,WA,United States
0,1 Safeway Location in ,Mill Creek,16304 Bothell Everett Hwy,Mill Creek,98012,(425) 743-3095,Washington,WA,United States
0,1 Safeway Location in ,Milton,900 E Meridian Ave Suite 12,Milton,98354,(253) 927-2332,Washington,WA,United States
0,1 Safeway Location in ,Monroe,19651 Hwy 2,Monroe,98272,(360) 794-9292,Washington,WA,United States
0,1 Safeway Location in ,Moses Lake,601 S Pioneer Way,Moses Lake,98837,(509) 765-3961,Washington,WA,United States
0,1 Safeway Location in ,Mount Vernon,315 E College Way,Mount Vernon,98273,(360) 424-8160,Washington,WA,United States
0,1 Safeway Location in ,Mountlake Terrace,4301 212th St SW,Mountlake Terrace,98043,(425) 775-4154,Washington,WA,United States
0,1 Safeway Location in ,Newcastle,6911 Coal Creek Pkwy SE,Newcastle,98059,(425) 641-0902,Washington,WA,United States
0,1 Safeway Location in ,Newport,121 W Walnut St,Newport,99156,(509) 447-2506,Washington,WA,United States
0,1 Safeway Location in ,North Bend,460 SW Mt Si Blvd,North Bend,98045,(425) 831-2122,Washington,WA,United States
0,1 Safeway Location in ,Oak Harbor,1450 SW Erie St,Oak Harbor,98277,(360) 279-8828,Washington,WA,United States
0,2 Safeway Locations in ,Olympia,3215 Harrison Ave NW,Olympia,98502,(360) 956-3782,Washington,WA,United States
0,1 Safeway Location in ,Omak,607 Omache Dr,Omak,98841,(509) 826-3404,Washington,WA,United States
0,1 Safeway Location in ,Orting,215 Whitesell St NW,Orting,98360,(360) 893-0840,Washington,WA,United States
0,2 Safeway Locations in ,Port Angeles,110 E 3rd St,Port Angeles,98362,(360) 457-0788,Washington,WA,United States
0,1 Safeway Location in ,Port Orchard,3355 Bethel Rd SE,Port Orchard,98366,(360) 874-8300,Washington,WA,United States
0,1 Safeway Location in ,Port Townsend,442 W Sims Way,Port Townsend,98368,(360) 385-2806,Washington,WA,United States
0,1 Safeway Location in ,Poulsbo,19245 10th Ave NE,Poulsbo,98370,(360) 394-0023,Washington,WA,United States
0,1 Safeway Location in ,Pullman,430 SE Bishop Blvd,Pullman,99163,(509) 334-0803,Washington,WA,United States
0,5 Safeway Locations in ,Puyallup,11501 Canyon Rd E,Puyallup,98373,(253) 536-4792,Washington,WA,United States
0,2 Safeway Locations in ,Redmond,15000 NE 24th St,Redmond,98052,(425) 869-7343,Washington,WA,United States
0,4 Safeway Locations in ,Renton,17230 140th Ave SE,Renton,98058,(425) 228-1740,Washington,WA,United States
0,1 Safeway Location in ,Richland,1803 George Washington Way,Richland,99354,(509) 946-9605,Washington,WA,United States
0,1 Safeway Location in ,Sammamish,630 228th Ave NE,Sammamish,98074,(425) 868-4000,Washington,WA,United States
0,18 Safeway Locations in ,Seattle,12318 15th Ave NE,Seattle,98125,(206) 306-0504,Washington,WA,United States
0,1 Safeway Location in ,Sequim,680F W Washington St,Sequim,98382,(360) 681-2905,Washington,WA,United States
0,1 Safeway Location in ,Shelton,600 Franklin St,Shelton,98584,(360) 426-9978,Washington,WA,United States
0,2 Safeway Locations in ,Shoreline,15332 Aurora Ave N,Shoreline,98133,(206) 364-0453,Washington,WA,United States
0,1 Safeway Location in ,Silverdale,2890 NW Bucklin Hill Rd,Silverdale,98383,(360) 692-4488,Washington,WA,United States
0,1 Safeway Location in ,Snohomish,1119 13th St,Snohomish,98290,(360) 568-7215,Washington,WA,United States
0,1 Safeway Location in ,Snoqualmie,34828 SE Douglas St,Snoqualmie,98065,(425) 831-0376,Washington,WA,United States
0,8 Safeway Locations in ,Spokane,10100 N Newport Hwy,Spokane,99218,(509) 465-2576,Washington,WA,United States
0,1 Safeway Location in ,Sunnyside,613 S 6th St,Sunnyside,98944,(509) 837-4610,Washington,WA,United States
0,9 Safeway Locations in ,Tacoma,1112 S M St,Tacoma,98405,(253) 627-8840,Washington,WA,United States
0,1 Safeway Location in ,Toppenish,711 W 1st Ave,Toppenish,98948,(509) 865-5700,Washington,WA,United States
0,1 Safeway Location in ,Tumwater,520 Cleveland Ave SE,Tumwater,98501,(360) 943-1830,Washington,WA,United States
0,8 Safeway Locations in ,Vancouver,13023 NE Hwy 99 Suite 1,Vancouver,98686,(360) 566-7980,Washington,WA,United States
0,2 Safeway Locations in ,Walla Walla,1600 Plaza Way,Walla Walla,99362,(509) 529-0470,Washington,WA,United States
0,1 Safeway Location in ,Washougal,3307 Evergreen Blvd Bldg 5,Washougal,98671,(360) 335-2000,Washington,WA,United States
0,1 Safeway Location in ,Wenatchee,501 N Miller St,Wenatchee,98801,(509) 663-5336,Washington,WA,United States
0,1 Safeway Location in ,Woodinville,19150 NE Woodinville Duvall Rd,Woodinville,98077,(425) 788-9150,Washington,WA,United States
0,1 Safeway Location in ,Woodland,1725 Pacific Ave,Woodland,98674,(360) 225-4370,Washington,WA,United States
0,5 Safeway Locations in ,Yakima,1610 W Lincoln Ave,Yakima,98902,(509) 248-4274,Washington,WA,United States
0,1 Safeway Location in ,Yelm,1109 Yelm Ave E,Yelm,98597,(360) 458-8830,Washington,WA,United States
0,1 Safeway Location in ,Cheyenne,700 S Greeley Hwy,Cheyenne,82007,(307) 635-7877,Wyoming,WY,United States
0,1 Safeway Location in ,Douglas,1900 E Richards St,Douglas,82633,(307) 358-3446,Wyoming,WY,United States
0,1 Safeway Location in ,Lander,1165 W Main St,Lander,82520,(307) 332-3636,Wyoming,WY,United States
0,1 Safeway Location in ,Laramie,554 N 3rd St,Laramie,82072,(307) 721-5107,Wyoming,WY,United States
0,1 Safeway Location in ,Wheatland,1307 16th St,Wheatland,82201,(307) 322-4530,Wyoming,WY,United States
